genes,reactions,density,cluster,Refseq_ID,Mycobrowser_Version,Feature,Start,Stop,Score,Strand,Frame,Name,Function,Product,Comments,UniProt_AC,Is_Pseudogene,Functional_Category,Protein Data Bank,PFAM,UniProt,Gene Ontology,Enzyme Classification,Drug Resistance Mutations,InterPro,UniProtKB/TrEMBL,SWISS-MODEL,Orthologues M. leprae,Orthologues M. marinum,Orthologues M. smegmatis,Orthologues M. bovis,Orthologues M. lepromatosis,Orthologues M. tuberculosis,Orthologues M. abscessus,Orthologues M. haemophilum,Orthologues M. orygis
Rv3556c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3995804,3996964,.,-,0.0,fadA6,"Function unknown, but involved in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].",Probable acetyl-CoA acetyltransferase FadA6 (acetoacetyl-CoA thiolase),"Rv3556c, (MTCY06G11.03), len: 386 aa. Probable fadA6, acetyl-CoA acetyltransferase, similar to many e.g. Q9K409|2SCG61.06c from Streptomyces coelicolor (389 aa), FASTA scores: opt: 1091, E(): 2.9e-58, (48.1% identity in 399 aa overlap); Q9AAT4|CC0510 from Caulobacter crescentus (391 aa), FASTA scores: opt: 902, E(): 6.6e-47, (40.25% identity in 395 aa overlap); P45359|THL_CLOAB from Clostridium acetobutylicum (392 aa), FASTA scores: opt: 872, E(): 4.2e-45, (37.9% identity in 396 aa overlap); Q9I2A8|ATOB|PA2001 from Pseudomonas aeruginosa (393 aa), FASTA scores: opt: 872, E(): 4.2e-45, (41.3% identity in 397 aa overlap); etc. Contains PS00737 Thiolases signature 2. Belongs to the thiolase family.",I6XHJ3,No,lipid metabolism,,P96838,I6XHJ3,"GO:0008152,GO:0003985",2.3.1.9,,,,I6XHJ3,,MMAR_5045,MSMEG_6008,Mb3586c,,,,,
Rv3140,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3506790,3507995,.,+,0.0,fadE23,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE23,"Rv3140, (MTCY03A2.18c), len: 401 aa. Probable fadE23, acyl-CoA dehydrogenase (1.3.99.-) (see citation below), equivalent to O32891|MLCB1779.31|FADE23|ML0660 putative acyl-CoA dehydrogenase from Mycobacterium leprae (400 aa), FASTA scores: opt: 2307, E(): 3e-136, (89.5% identity in 401 aa overlap). Also similar to others e.g. Q9HUH1|PA4994 from Pseudomonas aeruginosa (402 aa), FASTA scores: opt: 1558, E(): 1.2e-89, (61.0% identity in 400 aa overlap); O31251 from Acinetobacter sp. ADP1 (401 aa), FASTA scores: opt: 1509, E(): 1.3e-86, (58.2% identity in 402 aa overlap); Q9K6D1|ACDA or BH3798 from Bacillus halodurans (380 aa), FASTA scores: opt: 612, E(): 8.4e-31, (38.2% identity in 293 aa overlap); Q9AHX9|FADFX from Pseudomonas putida (375 aa), FASTA scores: opt: 584, E(): 4.6e-29, (32.7% identity in 379 aa overlap); etc. Could belong to the acyl-CoA dehydrogenases family.",P95186,No,lipid metabolism,,P95186,P95186,"GO:0055114,GO:0003995",,,,,P95186,"ML0660,ML0660c",MMAR_1509,MSMEG_2080,Mb3164,,,,,
Rv1071c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1195055,1196092,.,-,0.0,echA9,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA9 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1071c, (MTV017.24c), len: 345 aa. Possible echA9, enoyl-CoA hydratase, equivalent to Y13803|B1306.06c putative enoyl-CoA hydratase/isomerase from Mycobacterium leprae (345 aa), FASTA scores: opt: 1799, E(): 0, (77.7% identity in 345 aa overlap). Also similar to many eukaryotic and prokaryotic enoyl-CoA hydratases e.g. NP_437984.1|NC_003078 putative enoyl-CoA hydratase protein from Sinorhizobium meliloti (356 aa); NP_420165.1|NC_002696 enoyl-CoA hydratase/isomerase family protein from Caulobacter crescentus (350 aa); Q19278 protein similar to enoyl-CoA hydratases from Caenorhabditis elegans (386), FASTA scores: opt: 787, E(): 0, (38.5% identity in 348 aa overlap); etc.",O53419,No,lipid metabolism,,O53419,O53419,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O53419,ML2401,MMAR_4395,MSMEG_5276,Mb1100c,,,,,
Rv0673,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,773123,774061,.,+,0.0,echA4,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA4 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0673, (MTCI376.01c, MTV040.01), len: 312 aa. Possible echA4, enoyl-CoA hydratase, showing similarity with others e.g. NP_419216.1|NC_002696 enoyl-CoA hydratase/isomerase family protein from Caulobacter crescentus (256 aa); Q52995|ECHH_RHIME probable enoyl-CoA hydratase from Sinorhizobium meliloti (257 aa), FASTA scores: opt: 210, E(): 1.2e-06, (27.9% identity in 280 aa overlap); etc. Also similar to other enoyl-CoA hydratases from Mycobacterium tuberculosis e.g. P95279|MTCY09F9.29|ECHA13|Rv1935c|MTCY09F9.29 enoyl-CoA hydratase (318 aa), FASTA score: (27.1% identity in 280 aa overlap); etc. Contains PS00017 ATP/GTP-binding site motif A (P-loop).",I6Y8F2,No,lipid metabolism,,O86369,I6Y8F2,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6Y8F2,"ML1887,ML1887c",MMAR_1002,MSMEG_1388,Mb0692,,,,,
Rv0752c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,843242,844414,.,-,0.0,fadE9,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE9,"Rv0752c, (MTV041.26c), len: 390 aa. Probable fadE9, acyl-CoA dehydrogenase, highly similar to many e.g. NP_437985.1|NC_003078 putative acyl-CoA dehydrogenase protein from Sinorhizobium meliloti (380 aa); Z99123|BSUB0020_14 from Bacillus subtilis (379 aa), FASTA scores: opt: 853, E(): 0, (39.8% identity in 384 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, and PS00073 Acyl-Co Adehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",I6Y4R2,No,lipid metabolism,,O53815,I6Y4R2,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y4R2,,MMAR_1078,MSMEG_1497,Mb0774c,,,,,
Rv3797,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,4251085,4252866,.,+,0.0,fadE35,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE35,"Rv3797, (MTV026.02), len: 593 aa. Probable fadE35, acyl-CoA dehydrogenase, similar to many e.g. Q9HY33|PA3593 from Pseudomonas aeruginosa (575 aa) FASTA scores: opt: 838, E(): 2.1e-46, (35.3% identity in 569 aa overlap); Q9ANZ8|AIDB from Burkholderia pseudomallei (Pseudomonas pseudomallei) (554 aa), FASTA scores: opt: 633, E(): 3.4e-33, (33.1% identity in 480 aa overlap); Q9HX44|PA3972 from Pseudomonas aeruginosa (549 aa) FASTA scores: opt: 560, E(): 1.7e-28, (29.9% identity in 569 aa overlap); P33224|AIDB_ECOLI|B4187 from Escherichia coli strain K12 (541 aa), FASTA scores: opt: 455, E(): 1e-21, (31.15% identity in 514 aa overlap); etc. Also similar to O86368|FADE8|Rv0672|MTCI376.02c acyl-CoA dehydrogenase from Mycobacterium tuberculosis (542 aa), FASTA scores: opt: 479, E(): 2.9e-23, (32.2% identity in 460 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",O53577,No,lipid metabolism,,O53577,O53577,"GO:0055114,GO:0003995",1.3.99.-,,,,O53577,"ML0103,ML0103c",MMAR_5361,,Mb3826,,,,,
Rv3543c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3981977,3983140,.,-,0.0,fadE29,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE29,"Rv3543c, (MTCY03C7.13), len: 387 aa. Probable fadE29, acyl-CoA dehydrogenase, similar to many e.g. Q9A8P3|CC1310 from Caulobacter crescentus (404 aa), FASTA scores: opt: 624, E(): 9.4e-32, (32.75% identity in 400 aa overlap); Q9I4V2|PA1022 from Pseudomonas aeruginosa (381 aa), FASTA scores: opt: 550, E(): 3.9e-27, (33.7% identity in 350 aa overlap); O28976|AF1293 from Archaeoglobus fulgidus (384 aa), FASTA scores: opt: 529, E(): 8.1e-26, (30.0% identity in 393 aa overlap); etc. Also similar to other from Mycobacterium tuberculosis e.g. O53549|FADE26|Rv3504|MTV023.11 (400 aa), FASTA scores: opt: 1031, E(): 2.8e-57, (46.0% identity in 402 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",P71858,No,lipid metabolism,,P71858,P71858,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P71858,,MMAR_5030,MSMEG_5993,Mb3573c,,,,,
Rv0400c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,478566,479753,.,-,0.0,fadE7,"Function unknown, but involved in lipid degradation.",Acyl-CoA dehydrogenase FadE7,"Rv0400c, (MTCY04D9.12c), len: 395 aa. Probable fadE7, acyl-CoA dehydrogenase, similar to many e.g. CAC12923.1|AL445403 putative acyl CoA dehydrogenase from Streptomyces coelicolor (397 aa); G624219 glutaryl-CoA dehydrogenase precursor (438 aa), FASTA scores: opt: 1161, E(): 0, (48.1% identity in 391 aa overlap); etc.",P95208,No,lipid metabolism,,P95208,P95208,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,,ML0273,,,Mb0406c,,,,,
Rv2486,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,2794350,2795120,.,+,0.0,echA14,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA14 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv2486, (MTV008.42), len: 256 aa. Probable echA14, enoyl-CoA hydratase, similar to others e.g. P24162|ECHH_RHOCA2|FADB1 from Rhodobacter capsulatus (Rhodopseudomonas capsulata) (257 aa), FASTA scores; opt: 453, E(): 3.8e-23, (39.4% identity in 259 aa overlap); Q9ETY7|PACA|PAAG from Azoarcus evansii (273 aa), FASTA scores: opt: 404, E(): 5.7e-17, (37.5% identity in 224 aa overlap); P77467|PAAG_ECOLI from Escherichia coli (262 aa), FASTA scores: opt: 401, E(): 8.3e-17, (36.3% identity in 259 aa overlap); etc. Contains PS00166 Enoyl-CoA hydratase/isomerase signature. Belongs to the enoyl-CoA hydratase/isomerase family.",P9WNN5,No,lipid metabolism,,P64018,P9WNN5,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNN5,"ML0446,ML0446c",,MSMEG_4709,Mb2511,,,,,
Rv3563,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,4004291,4005250,.,+,0.0,fadE32,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE32,"Rv3563, (MTCY06G11.10), len: 319 aa. Probable fadE32, acyl-CoA dehydrogenase, similar to many e.g. Q9I4V4|PA1020 from Pseudomonas aeruginosa (370 aa), FASTA scores: opt: 347, E(): 7.6e-14, (35.15% identity in 333 aa overlap); Q9RJX3|SCF37.28c from Streptomyces coelicolor (362 aa), FASTA scores: opt: 300, E(): 5.3e-11, (32.4% identity in 349 aa overlap); Q9A5G8|CC2479 from Caulobacter crescentus (344 aa), FASTA scores: opt: 285, E(): 4.1e-10, (30.4% identity in 329 aa overlap); P45857|ACDB_BACSU|MMGC from Bacillus subtilis (379 aa), FASTA scores: opt: 230, E(): 1.1e-07, (25.5% identity in 357 aa overlap); etc. Also similar to other from Mycobacterium tuberculosis eg P96846|FADE33|Rv3564|MTCY06G11.11 (318 aa), FASTA scores: opt: 478, E(): 7.6e-22, (32.9% identity in 292 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",P96845,No,lipid metabolism,,P96845,P96845,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P96845,,MMAR_5052,MSMEG_6015,Mb3593,,,,,
Rv3061c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3423262,3425427,.,-,0.0,fadE22,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE22,"Rv3061c, (MTCY22D7.20), len: 721 aa. Probable fadE22, Acyl-CoA Dehydrogenase, similar to many e.g. AAK44503|MT0284 from Mycobacterium tuberculosis strain CDC1551 (731 aa), FASTA scores: opt: 1804, E(): 1.1e-101, (43.45% identity in 743 aa overlap); AAK48037|MT3678 from Mycobacterium tuberculosis strain CDC1551 (711 aa), FASTA scores: opt: 1630, E(): 3.9e-91, (42.55% identity in 733 aa overlap); and extensive similarity in C-terminal part to many acyl-CoA dehydrogenases e.g. Q9A5G9|CC2478 from Caulobacter crescentus (407 aa), FASTA scores: opt: 767, E(): 4.8e-39, (36.7% identity in 376 aa overlap). Also similar to many hypothetical proteins. Could belong to the acyl-CoA dehydrogenases family.",I6X654,No,lipid metabolism,,P95097,I6X654,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6X654,"ML1745,ML1745c",MMAR_1625,,"Mb3087c,Mb3088c",,,,,
Rv0873,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,970505,972457,.,+,0.0,fadE10,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE10,"Rv0873, (MTV043.66-MTCY31.01), len: 650 aa. Probable fadE10, acyl-CoA dehydrogenase, highly similar to many e.g. CAB91129.1|AL355913 putative acyl CoA dehydrogenase from Streptomyces coelicolor (658 aa); P50544|ACDV_MOUSE acyl-CoA dehydrogenase from Mus musculus (656 aa); D30647|RATVLCAD_1 very-long-chain Acyl-CoA dehydrogenase from Rattus norvegicus (655 aa), FASTA scores: opt: 675, E(): 0, (33.9% identity in 380 aa overlap); etc.",P9WQF7,No,lipid metabolism,,P63429,P9WQF7,"GO:0003995,GO:0055114,GO:0050660",,,,,P9WQF7,"ML2146,ML2146c",MMAR_4660,,Mb0897,,,,,
Rv0468,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,558895,559755,.,+,0.0,fadB2,Butyrate/butanol-producing pathway [catalytic activity: (S)-3-hydroxybutanoyl-CoA + NADP+ = 3-acetoacetyl-CoA + NADPH],3-hydroxybutyryl-CoA dehydrogenase FadB2 (beta-hydroxybutyryl-CoA dehydrogenase) (BHBD),"Rv0468, (MTV038.12), len: 286 aa. fadB2, 3-hydroxybutyryl-CoA dehydrogenase, equivalent to CAC31978.1|AL583925 3-hydroxyacyl-CoA dehydrogenase from Mycobacterium leprae (287 aa). Also similar to many 3-hydroxybutyryl-CoA dehydrogenases e.g. U32229|BJU32229_1 beta-hydroxybutyryl coenzyme A dehydrogenase from Bradyrhizobium japonicum (293 aa), FASTA scores: opt: 771, E(): 0, (45.7% identity in 282 aa overlap). Belongs to the 3-hydroxyacyl-CoA dehydrogenase family.",P9WNP7,No,lipid metabolism,,O53753,P9WNP7,"GO:0050662,GO:0006631,GO:0055114,GO:0008691",1.1.1.157,,,,P9WNP7,"ML2461,ML2461c",MMAR_0793,MSMEG_0912,Mb0477,,,,,
Rv0271c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,326266,328461,.,-,0.0,fadE6,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE6,"Rv0271c, (MTCY06A4.15c), len: 731 aa. Probable fadE6, acyl-CoA dehydrogenase, with C-terminal half similar to many e.g. ACDS_HUMAN|P16219 acyl-CoA dehydrogenase (short-chain) from Homo sapiens (412 aa), FASTA scores: opt: 339, E(): 1.3e-13, (28.1% identity in 288 aa overlap).",P95228,No,lipid metabolism,,P95228,P95228,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P95228,ML2545,MMAR_0530,MSMEG_0603,Mb0277c,,,,,
Rv1467c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1653673,1655502,.,-,0.0,fadE15,"Function unknown, but involvement in lipid degradation.",Probable acyl-CoA dehydrogenase FadE15,"Rv1467c, (MTV007.14c), len: 609 aa. Probable fadE15, acyl-CoA dehydrogenase, highly similar to NP_302639.1|NC_002677 acyl-CoA dehydrogenase from Mycobacterium leprae (611 aa). Also highly similar to many e.g. T36481 probable acyl-CoA dehydrogenase (fragment) from Streptomyces coelicolor (491 aa) (has its N-terminus very shorter); NP_384640.1|NC_003047 putative acyl-CoA dehydrogenase protein from Sinorhizobium meliloti (598 aa); ACDS_MEGEL|Q06319 acyl-CoA dehydrogenase (short-chain specific) from Megasphaera elsdenii (383 aa), FASTA scores: E(): 2e-12, (25.4% identity in 410 aa overlap); etc. Also highly similar to fadE5|Rv0244c|MTV034.10c acyl-CoA dehydrogenase from Mycobacterium tuberculosis (611 aa); and similar to other proteins from Mycobacterium tuberculosis.",O53158,No,lipid metabolism,,O53158,O53158,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53158,"ML0599,ML0599c",MMAR_2273,,Mb1502c,,,,,
Rv1323,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1485862,1487031,.,+,0.0,fadA4,"Function unknown, but supposed involvement in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].",Probable acetyl-CoA acetyltransferase FadA4 (acetoacetyl-CoA thiolase),"Rv1323, (MTCY130.08), len: 389 aa. Probable fadA4, acetyl-CoA acetyltransferase, equivalent to THIL_MYCLE|P46707 possible acetyl-CoA C-acetyltransferase from Mycobacterium leprae (393 aa), FASTA scores: opt: 2218, E(): 0, (87.0% identity in 392 aa overlap). Also highly similar to others e.g. CAB70629.1|AL137242 probable acetoacetyl-CoA thiolase from Streptomyces coelicolor (401 aa); T51772 acetyl-CoA C-acetyltransferase [validated] from Alcaligenes latus (392 aa); etc. Some homologies indicate ATA start codon. Contains PS00098 Thiolases acyl-enzyme intermediate signature, PS00737 Thiolases signature 2, and PS00099 Thiolases active site. Belongs to the thiolase family.",P9WG69,No,lipid metabolism,,P66926,P9WG69,"GO:0008152,GO:0003985",2.3.1.9,,,,P9WG69,"ML2162,ML2162c",MMAR_4075,MSMEG_4920,Mb1358,,,,,
Rv0632c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,728583,729278,.,-,0.0,echA3,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA3 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0632c, (MTCY20H10.13c), len: 231 aa. Probable echA3, enoyl-CoA hydratase, almost identical to the MTU88877_1 enoyl-CoA hydratase of Mycobacterium tuberculosis field isolate NTI64719, FASTA score: (92.4% identity in 184 aa overlap). Also similar to others e.g. P24162|ECHH_RHOCA enoyl-CoA hydratase from Rhodobacter capsulatus (Rhodopseudomonas capsulata) (257 aa), FASTA scores: opt: 206, E(): 6.3e-07, (31.5% identity in 232 aa overlap); etc.",I6Y8B5,No,lipid metabolism,,P96907,I6Y8B5,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6Y8B5,ML1913,MMAR_0962,MSMEG_1331,Mb0649c,,,,,
Rv1472,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1659763,1660620,.,+,0.0,echA12,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA12 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1472, (MTV007.19), len: 285 aa. Possible echA12, enoyl-CoA hydratase, highly similar to P53526|ECHH_MYCLE|NP_301896.1|NC_002677 possible enoyl-CoA hydratase/isomerase from Mycobacterium leprae (294 aa), FASTA scores: opt: 1265, E(): 0, (72.0% identity in 271 aa overlap). Also similar to others e.g. CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli strain K12 (262 aa); CAC44593.1|AL596162 putative enoyl-CoA hydratase from Streptomyces coelicolor (275 aa); etc. Also similar to others from Mycobacterium tuberculosis e.g. ECHA16|Rv2831|MTCY16B7.11c (249 aa), FASTA scores: opt: 232, E(): 1.3e-15, (33.8% identity in 204 aa overlap); etc.",P9WNN7,No,lipid metabolism,,O53163,P9WNN7,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNN7,"ML1241,ML1817c",MMAR_2278,MSMEG_3139,Mb1507,,,,,
Rv3546,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3985557,3986732,.,+,0.0,fadA5,"Function unknown, but involved in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].",Probable acetyl-CoA acetyltransferase FadA5 (acetoacetyl-CoA thiolase),"Rv3546, (MTCY03C7.10c), len: 391 aa. Probable fadA5, acetyl-CoA acetyltransferase, similar to many e.g. Q9AA29|CC0779 from Caulobacter crescentus (390 aa), FASTA scores: opt: 999, E(): 7.1e-54, (43.5% identity in 400 aa overlap); Q9K783|BH3487 from Bacillus halodurans (393 aa), FASTA scores: opt: 843, E(): 2.6e-44, (37.45% identity in 398 aa overlap); Q9RRK9|DR2480 from Deinococcus radiodurans (399 aa), FASTA scores: opt: 826, E(): 2.8e-43, (38.15% identity in 396 aa overlap); P45369|THIL_CHRVI|PHBA from Chromatium vinosum (394 aa) FASTA scores: opt: 790, E(): 4.5e-41, (39.4% identity in 401 aa overlap); etc. Contains PS00737 Thiolases signature 2. Belongs to the thiolase family.",I6XHI4,No,lipid metabolism,,P71855,I6XHI4,"GO:0008152,GO:0003985",2.3.1.9,,,,I6XHI4,,MMAR_5033,MSMEG_5996,Mb3576,,,,,
Rv0859,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,955077,956288,.,+,0.0,fadA,"Function unknown, but involvement in lipid degradation.",Possible acyl-CoA thiolase FadA,"Rv0859, (MTV043.52), len: 403 aa. Possible fadA, acyl-CoA thiolase, equivalent to NP_302423.1|NC_002677 putative beta-ketoadipyl CoA thiolase from Mycobacterium leprae (403 aa). Also highly similar to acyl/acetyl-CoA thiolases and beta-ketoadipyl CoA thiolases, e.g. T35428 probable acetyl CoA acetyltransferase (thiolase) from Streptomyces coelicolor (404 aa); NP_250427.1|NC_002516 probable acyl-CoA thiolase from Pseudomonas aeruginosa (401 aa); NP_106253.1|NC_002678 probable acyl-CoA thiolase from Mesorhizobium loti (402 aa); NP_248919.1|NC_002516|PcaF beta-ketoadipyl CoA thiolase PcaF from Pseudomonas aeruginosa (401 aa); etc. Contains PS00098 Thiolases acyl-enzyme intermediate signature, PS00737 Thiolases signature 2 and PS00099 Thiolases active site.",O53871,No,lipid metabolism,,O53871,O53871,"GO:0008152,GO:0008415",2.3.1.-,,,,O53871,"ML2162,ML2162c",MMAR_4677,MSMEG_5721,Mb0882,,,,,
Rv0972c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1082584,1083750,.,-,0.0,fadE12,"Function unknown, but involved in lipid degradation.",Acyl-CoA dehydrogenase FadE12,"Rv0972c, (MTCY10D7.02), len: 388 aa. fadE12, acyl-CoA dehydrogenase, highly similar to many e.g. CAB95893.1|AL359988 putative acyl CoA dehydrogenase from Streptomyces coelicolor (382 aa); P45857|ACDB_BACSU from Bacillus subtilis (379 aa), FASTA scores: opt: 576, E(): 2.3e-26, (29.7% identity in 381 aa overlap); etc.",P9WQG3,No,lipid metabolism,,P71539,P9WQG3,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P9WQG3,ML0167,MMAR_4535,MSMEG_5494,Mb0997c,,,,,
Rv3573c,FAD_23,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,4014077,4016212,.,-,0.0,fadE34,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE34,"Rv3573c, (MTCY06G11.20c), len: 711 aa. Probable fadE34, acyl-CoA dehydrogenase, similar to others, especially in C-terminal half, e.g. Q9RJX2|SCF37.29c from Streptomyces coelicolor (393 aa) FASTA scores: opt: 780, E(): 2.8e-39, (44.1% identity in 347 aa overlap); Q9A6N8|CC2049 from Caulobacter crescentus (401 aa), FASTA scores: opt: 705, E(): 8.7e-35, (41.5% identity in 342 aa overlap); Q9EX72|MLHC from Rhodococcus erythropolis (324 aa), FASTA scores: opt: 673, E(): 6.1e-33, (42.05% identity in 283 aa overlap); P41367|ACDM_PIG|ACADM from Sus scrofa (Pig)(421 aa) FASTA scores: opt: 325, E(): 4.9e- 13, (28.5% identity in 368 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. P95097|FADE22|Rv3061c|MTCY22D7.20 (721 aa), FASTA scores: opt: 1635, E(): 2.7e-90, (42.65% identity in 729 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",P96855,No,lipid metabolism,,P96855,P96855,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P96855,ML0340,MMAR_5068,MSMEG_6041,Mb3604c,,,,,
